V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102
AD	AD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AD	BI	-0.106499544553819	-0.152019212726001	-0.0989297434671788	-0.120056165296729	-0.0837338944103939	-0.107629455417866	-0.117940524199838	-0.0970233004634609	-0.101561948839332	-0.117711337346443	-0.0952648834676876	-0.118338667668744	-0.0976232572224695	-0.105474106756777	-0.116880759966424	-0.111340735893526	-0.0966391587251537	-0.117614645018335	-0.0999129181142321	-0.115103518021799	-0.100185825881341	-0.0974939001886573	-0.114740726822997	-0.152640819975898	-0.110883184053529	-0.110726393466147	-0.0999834546816653	-0.113376787890219	-0.150792747511483	-0.0977614328269674	-0.11722902751922	-0.122740982141614	-0.107869116573586	-0.118202153794913	-0.100918235172443	-0.124495103833571	-0.0866083405201684	-0.133894050452303	-0.118939482288711	-0.126533891386884	-0.128800174067787	-0.1075006502946	-0.089437403985562	-0.123977807676932	-0.0812605372921156	-0.0987021943483401	-0.114914908591616	-0.119113646060247	-0.116052570199422	-0.111925299147514	-0.144397316083009	-0.125489526657519	-0.11889394366961	-0.115510564047779	-0.106835046175716	-0.160485058581705	-0.124787970365763	-0.10641176678084	-0.127918203017655	-0.139242747535479	-0.134619152927693	-0.0795861486770225	-0.104395439587152	-0.109621972470702	-0.108297957067118	-0.100642351887606	-0.0994838976498689	-0.115174282552284	-0.127989645438267	-0.0883530077445048	-0.127015997247166	-0.0958702813447997	-0.109884747880064	-0.0984798463864977	-0.0950835988502982	-0.113145255417002	-0.122682557611063	-0.106828825184014	-0.121686281087561	-0.0988511022133533	-0.126269496240049	-0.104832804699014	-0.11404818706984	-0.0809521272792106	-0.121083366807908	-0.103886668048843	-0.105528487942674	-0.118934779051011	-0.104919682617841	-0.124275401442934	-0.0886626535571114	-0.095011262574562	-0.0984851555259923	-0.134113290917808	-0.0955536346668933	-0.0872628404388217	-0.114643278617402	-0.128360919262206	-0.110322580916085	-0.0954334381483449
AD	AUT	-0.0463586627328933	-0.0464310213645984	-0.0320959686916966	-0.0500887662170347	-0.0569046761449561	-0.0727233252796202	-0.0667742687242082	-0.0690160878650645	-0.0600355908012298	-0.108229289344142	-0.0698428244384997	-0.0612317762821524	-0.0243375416344586	-0.0586460555018192	-0.0823945766269646	-0.0593181931623032	-0.078838565548725	-0.0205451297969843	-0.0448188116928581	-0.0561209061978515	-0.0663224614952926	-0.0652313823652015	-0.0556282402030021	-0.0874271692075659	-0.058853148570095	-0.071971325004418	-0.0566291872225212	-0.0737705440505726	-0.061663567268739	-0.0436187646116882	-0.049403290015959	-0.0634974901284682	-0.074148947149026	-0.0476057403952391	-0.0623486724863849	-0.0355627582550559	-0.0723455461078442	-0.0569821610931465	-0.0161183025686892	-0.0469680704679652	-0.0485077191534023	-0.0694937964825375	-0.0612833092531362	-0.065529349510909	-0.0482900530573757	-0.0512245488504235	-0.0204009184200692	-0.0479511765570849	-0.0528263372603615	-0.0471333267230831	-0.0581860529116803	-0.0545503309846709	-0.0606153704505628	-0.0784682903599618	-0.0653211603552269	-0.0666936472797471	-0.062239788849722	-0.0476126541773409	-0.0607411506961673	-0.0699956190229511	-0.0481727548420082	-0.0446109260690731	-0.0752035012741594	-0.0520743875738089	-0.0568070063256047	-0.046026666288938	-0.0720351847430028	-0.0702836202047018	-0.0452446669445669	-0.0657763738865439	-0.0477424815149075	-0.0574809483145884	-0.0229423066805348	-0.0635663750062393	-0.0552393146654472	-0.0744279435511613	-0.0898540753541542	-0.0375651413177062	-0.0413582951220401	-0.0869974523556098	-0.0636648205182166	-0.037157346213878	-0.0608653626936365	-0.0756244494268643	-0.0503515236626721	-0.0582147198130783	-0.0776686693026725	-0.0653692870238091	-0.0518263345623003	-0.065835849275503	-0.0717725959261973	-0.0730390321784283	-0.0739813132273805	-0.0282060050750533	-0.0637272637746148	-0.0442484078065705	-0.0503820960698689	-0.0625786316242464	-0.0663889855694191	-0.0299828470752341
AD	SCH	-0.240377255118327	-0.238205355541734	-0.239386617710485	-0.219363369316754	-0.257014931587091	-0.236292071265951	-0.218001707335969	-0.234056559305307	-0.242887314136544	-0.268219408360057	-0.221178922244773	-0.221612839967784	-0.243674654508233	-0.22167285256162	-0.209963856078867	-0.215197074938147	-0.225449409009299	-0.229527974943626	-0.231353244771012	-0.234360377737826	-0.239327081790178	-0.242426349112796	-0.249074293974098	-0.23225858778649	-0.226513720836329	-0.234242448706911	-0.238603803927162	-0.211527485236998	-0.248591515404278	-0.240199708106853	-0.243931224336561	-0.262222455933041	-0.228536049913873	-0.237369530834985	-0.239106596751331	-0.234533990684231	-0.255638849930382	-0.240358920685628	-0.231116756776065	-0.249013780571366	-0.238673714435629	-0.246319709883216	-0.247275087931181	-0.243929539687838	-0.217187247257438	-0.239727131557308	-0.249609937448365	-0.255398328915354	-0.240863598482079	-0.254837998579392	-0.2422978705123	-0.254919918847237	-0.22911511653642	-0.240095267126639	-0.233993398252648	-0.215636237276739	-0.237905392734337	-0.24230337578986	-0.215037134678011	-0.250599004850485	-0.246021675491764	-0.241228154776257	-0.237883333007506	-0.242214382652269	-0.224912028995266	-0.241393511013089	-0.221620490879606	-0.235709330033546	-0.241405986585079	-0.222903361743076	-0.248618624250205	-0.238535383777702	-0.248845389311942	-0.24752134350977	-0.24778173758724	-0.220910040964961	-0.240830031011535	-0.230852507073473	-0.247417186120136	-0.237635570175153	-0.246326446064571	-0.251140534941135	-0.239898227184776	-0.230381207284923	-0.239960572461979	-0.236641174890431	-0.217591684834565	-0.229898946418758	-0.225763320852934	-0.24763783407272	-0.23276927770324	-0.231380055545137	-0.228711264241979	-0.231442548048088	-0.227062712376158	-0.251874346685743	-0.271150763510316	-0.232216057646845	-0.236292483980753	-0.236843840786697
AD	ASD	-0.0602969704700386	-0.0582423663830531	-0.0541977751380697	-0.0508661957046725	-0.0277499855502562	-0.0637668273079563	-0.0694969894706211	-0.0481612451892319	-0.0693171399871248	-0.0573208298205508	-0.0491722705098335	-0.0668803650902162	-0.0384626020700006	-0.0457210820765378	-0.0369301486098018	-0.0715285237942436	-0.0139720302786907	-0.0690600757233011	-0.0618199817700703	-0.0643905081460014	-0.056038523016947	-0.0330423287805014	-0.0770894827788949	-0.0618975536417673	-0.0749408889216638	-0.0621473099891909	-0.0665688070225089	-0.0387055570725019	-0.0727333334662046	-0.0420047408446756	-0.0456816027190763	-0.0774360358008181	-0.0668433687634408	-0.0261276696316876	-0.0540187477951684	-0.0697445949653772	-0.0998819107145349	-0.0628112175852384	-0.0350287035025515	-0.0544020563148039	-0.0386483311044188	-0.0426710982536074	-0.07393767808894	-0.0570472397003222	-0.0670817895359938	-0.0419360713438661	-0.0827238946278178	-0.0634787293127834	-0.0518948015468865	-0.0611154903246509	-0.0664342583162427	-0.048893257583458	-0.0658640166168732	-0.0932493205298637	-0.0598981658458548	-0.0581859127288623	-0.0617325109934316	-0.0545368541545837	-0.0478687292264172	-0.0740978211115076	-0.042736811370055	-0.0569862850339851	-0.0574985699736317	-0.0827937682739432	-0.0701698492642589	-0.043497258202638	-0.0489043191114636	-0.0523314495517922	-0.0793850571047231	-0.0426558928048248	-0.0286980631364116	-0.0753782511093086	-0.0557930351570571	-0.0452765531481507	-0.0824769119668461	-0.0533675460083164	-0.0334472786980217	-0.0550924301944504	-0.0483468662657942	-0.0645002099365074	-0.061839082006116	-0.0613340551561668	-0.0352132616094556	-0.0462290071796957	-0.0417475769274464	-0.0629125318807852	-0.0563861971396815	-0.0593765134860954	-0.0388291522086184	-0.0723828109169641	-0.0401735264749202	-0.0424136270717113	-0.0424260256162401	-0.0829194063048717	-0.0414255635566167	-0.0625073245253009	-0.0975066967088466	-0.0926670539862359	-0.0673867289566886	-0.0335378387302296
AD	Epi	-0.137326321669475	-0.118962000218949	-0.143154645223407	-0.138071070407011	-0.112960753894996	-0.154982081753986	-0.131877598262632	-0.166671683463658	-0.135325176398816	-0.166285271576048	-0.129609588086191	-0.109091694635661	-0.116616197720125	-0.167012766399406	-0.119000554857435	-0.130347534439992	-0.155774124368534	-0.128834326868106	-0.120478403133401	-0.158614886834346	-0.147224716325627	-0.116713017067714	-0.129816742659367	-0.151945865376428	-0.117661168307067	-0.156444753322361	-0.128336761036096	-0.121811202506122	-0.145175388283245	-0.119216705980764	-0.139735895346215	-0.144498916016292	-0.103839655557978	-0.149145828323554	-0.133140881390568	-0.132108841882473	-0.161263437514912	-0.155474482639886	-0.118583864408936	-0.159519056499083	-0.151194646421076	-0.116303133681343	-0.132984833584875	-0.145453509403103	-0.132152477255991	-0.144978063014214	-0.132354944079166	-0.151048956577961	-0.154041953958997	-0.12993411418835	-0.165527886498438	-0.163148165648804	-0.177566734940018	-0.151981907717758	-0.130607161871469	-0.138998861279091	-0.133089517311458	-0.153324737565533	-0.105180347380053	-0.16449358732642	-0.136521876634514	-0.14363588814149	-0.142331641002561	-0.143828455484621	-0.128454642509939	-0.135923842308207	-0.135123752857329	-0.110857619652246	-0.143943735771837	-0.157056523411148	-0.148730326186932	-0.178098434328927	-0.156865513972957	-0.146979765013666	-0.151839843629385	-0.125367183691496	-0.141005929395561	-0.145857479300449	-0.140669693275184	-0.130832150479582	-0.165031799038684	-0.146810669169295	-0.152717519553344	-0.126197766909351	-0.149409413675692	-0.13073426445834	-0.146677498706424	-0.159080508597483	-0.132220000505266	-0.145501486325524	-0.154011689433288	-0.148505786704568	-0.151618560308699	-0.146509202867294	-0.125209662191939	-0.130024346358292	-0.129049869800317	-0.139245917868	-0.162875766203849	-0.131463808417926
AD	ID	-0.0472164272093185	-0.0604179743729861	-0.0829446483579721	-0.0470088222825096	-0.0154392523063184	-0.0586608764896569	-0.0673955809601184	-0.0622466273669686	-0.053001695786808	-0.095456540627151	-0.0482217853798029	-0.0484720509509786	-0.0595975569063818	-0.0743918540978559	-0.0641065202357981	-0.0488351056884621	-0.0469988684008182	-0.0620106357427369	-0.0623955245413557	-0.0656607120692628	-0.0867606603251977	-0.0573934209274923	-0.0502728250164017	-0.0525008261318813	-0.0613349404620858	-0.090392884143265	-0.0629990118656718	-0.0644444766837373	-0.0819148689230948	-0.0680861143753395	-0.0659933490338691	-0.0607438330262541	-0.0462002043971171	-0.0689839545039097	-0.0517671565427226	-0.087968577973148	-0.0467469989248195	-0.0908787141680409	-0.0625768302649585	-0.0508680429620817	-0.0517493362735569	-0.0776406560051325	-0.0758363839764266	-0.0591474157788771	-0.0821048873156114	-0.0597025361039782	-0.0637825153418735	-0.0548972614332623	-0.0741817264463755	-0.0699303389478062	-0.0614969590286946	-0.053978852635804	-0.0828281033140381	-0.0790249064657513	-0.065962600808239	-0.0316765963688884	-0.0570065413525351	-0.099513815343002	-0.0576812049758125	-0.070277040303952	-0.0613091893268597	-0.0406258452739614	-0.046012805447151	-0.0667602089750968	-0.0595191428861582	-0.0585808424449636	-0.0640444595969121	-0.0756944585491351	-0.0865186238335422	-0.0771335480470242	-0.0741631646734724	-0.0629960780900152	-0.0720800066412943	-0.029176253826401	-0.0607707367162024	-0.0747767670759445	-0.0751001674831268	-0.0568840884581719	-0.0757693262471368	-0.109488837950806	-0.0458441939451384	-0.0846387506629205	-0.056347110795166	-0.0342127809452883	-0.0929810142803947	-0.0633199862660613	-0.065029015363635	-0.0853435096661462	-0.0485963817841547	-0.079528065110476	-0.0634667556471152	-0.0928913890460553	-0.0673738919758012	-0.0571897653140671	-0.100416104493996	-0.0757891050533479	-0.0625184932644058	-0.0673523238888325	-0.0662815441331742	-0.0834950456266593
AD	HTN	-0.129248004846072	-0.133048963126515	-0.136261690690186	-0.14975026905996	-0.115513720960579	-0.132159379268596	-0.110673734320798	-0.132616008040074	-0.143867378280546	-0.172164899137931	-0.105705393011105	-0.123451084560049	-0.109598342462949	-0.131738136321319	-0.151776873174094	-0.116936481497813	-0.125205989991009	-0.106420182669466	-0.12193828820003	-0.141790029876929	-0.128789196259937	-0.12331687880869	-0.120085495623012	-0.132045974036961	-0.121747701567511	-0.143923165573733	-0.146429333900518	-0.110562563773296	-0.122503284187575	-0.150705811016753	-0.184515240146739	-0.145794623749026	-0.139111541465163	-0.111474040552334	-0.12969902695468	-0.1441322681605	-0.120243220427248	-0.166208368532934	-0.131054622264557	-0.113618968198449	-0.140986601073367	-0.129609200633533	-0.162590005893979	-0.131219230694025	-0.123377758986922	-0.150508929358841	-0.131611198281528	-0.118191022196399	-0.161192804556521	-0.149497555215653	-0.140414731436858	-0.137259961004762	-0.113671508216255	-0.145212019647662	-0.144546048858974	-0.132352160680174	-0.112245670000204	-0.133777120984602	-0.143616375366279	-0.117696383842116	-0.141112192316917	-0.106176587134524	-0.119973541938437	-0.145934321436168	-0.157062794025572	-0.101779816173287	-0.126170495625007	-0.139251279057378	-0.135244345750329	-0.158036841960345	-0.150878111149198	-0.120490302668013	-0.144715031882159	-0.120394784885714	-0.165108794200356	-0.149647802806684	-0.113981321233051	-0.14963419018838	-0.149530372150728	-0.160592013717768	-0.130712097063505	-0.129200208543916	-0.106904066606357	-0.134217902453643	-0.128500857160986	-0.133766102196096	-0.128459685101082	-0.144191252847726	-0.138550331471495	-0.113059249656916	-0.119905074808047	-0.136814954586031	-0.162451919374193	-0.130608787815545	-0.116846061588693	-0.171539332236476	-0.155017479419956	-0.128574137840904	-0.13549000637284	-0.13869642893485
AD	HD	0.140494905385735	0.112989186941152	0.104558120191308	0.117980774683832	0.102852133310649	0.147759976559103	0.114600039698293	0.138916331121571	0.156536040378835	0.148511881131969	0.138148310932154	0.147246261744078	0.0712314977598821	0.120965708236451	0.106878579935348	0.126068498459328	0.133544774003289	0.156982031796442	0.142135248303371	0.133712924629955	0.150011295109548	0.1370024480614	0.1248432862625	0.112956152290213	0.132791120815138	0.158599028337019	0.116726733964725	0.147297444186091	0.0877000510406625	0.136933684946785	0.125821896444167	0.132214739409063	0.102899345923363	0.136030643301386	0.130938722849203	0.098523837879733	0.138328087487476	0.108532675475907	0.151469782037467	0.120005056806367	0.0981882455244901	0.111937182177357	0.145018762169417	0.172966833021418	0.112266819788654	0.135257613565474	0.0947506569122291	0.15105209928354	0.1209520028734	0.121022042004575	0.136199691865631	0.119951983969451	0.120217300894157	0.111639964838655	0.103895867596741	0.113446142649199	0.125260732717065	0.149989272008923	0.174916113726157	0.118721667706384	0.114209200551995	0.125190457286527	0.139910631580937	0.113431492088697	0.105667356660806	0.120399156883873	0.143681638594302	0.0857731242556572	0.111878721714966	0.122930631959016	0.118195807104104	0.140960178831358	0.134525416359478	0.131477627176317	0.104967626987278	0.11326679143273	0.113483761507779	0.150857530388098	0.106616240382616	0.128082808748748	0.108162819713038	0.141761044632224	0.151261365999357	0.122501370536305	0.107005898032099	0.133425206525643	0.120784183065842	0.0927851188113199	0.144747774060001	0.133219342520653	0.125727093139757	0.0841586797481994	0.138710372596835	0.136699039679389	0.0867612336717141	0.0839499801508534	0.125256432068659	0.12879813418023	0.11615838673699	0.0904194313692129
AD	PD	-0.0579487941483446	-0.108979349129275	-0.126322520471763	-0.0823070776826371	-0.0915869196145849	-0.102856380183052	-0.0885506580322859	-0.0944264523151341	-0.0761052984227717	-0.0834589069187638	-0.0692445892652812	-0.100865256320637	-0.101881767129678	-0.0926797550431281	-0.0968031901950966	-0.0527150960900308	-0.109305596485118	-0.0882517395025684	-0.080352051622896	-0.082092313708962	-0.104925333890865	-0.0810021296875012	-0.0689887422912411	-0.116780921137487	-0.0728457248408396	-0.0977716856790047	-0.0735575309765823	-0.109067038894761	-0.0691626994527882	-0.116881702225442	-0.125048270799253	-0.0720561302879344	-0.0864565021477779	-0.0933628237927329	-0.0694233935304009	-0.107979727230973	-0.0849072518469399	-0.103513045337128	-0.0832396686956375	-0.106459531932746	-0.108174218987997	-0.0849369144636742	-0.070583190797187	-0.0793078115147847	-0.0898358309495987	-0.0614344416122875	-0.10588122138172	-0.0916172174642661	-0.100806428225996	-0.0738406515391004	-0.0856256312627409	-0.108978271995148	-0.11294187701393	-0.0729946455386348	-0.080904925237225	-0.0904786038353156	-0.116008560730617	-0.0822196502959771	-0.0787464036839093	-0.102913413054148	-0.113383142961384	-0.0988302461472431	-0.1176500993311	-0.0931028478045384	-0.0756082286418803	-0.0855678941116392	-0.115569711430244	-0.0701912934972307	-0.0990223626854225	-0.102191677951258	-0.09431938794477	-0.0864969637246083	-0.0611835522171149	-0.0806791689716878	-0.0892590532432922	-0.0706360670353042	-0.0766468759381769	-0.0852521695276547	-0.0908051826170436	-0.0939963858007207	-0.0903862464886119	-0.0858929538580597	-0.080992228339178	-0.0968351727930281	-0.0881242924402584	-0.100578324360438	-0.0874300656858486	-0.0941296051971999	-0.110443920116419	-0.107190036012184	-0.0866246731657442	-0.0813671953001601	-0.0992372095155685	-0.0450809632009553	-0.0771743264252211	-0.0780398313152718	-0.0757402328101132	-0.0920530425034366	-0.124811812239503	-0.12036892396234
